legacy_path	status	matched_source	destination	confidence	notes
/2025-journey-has-a-home	covered	/:year(\d{4})-:slug+-has-a-home	/adoption-successes/:year	medium	Year-prefixed success URL → year archive (suffix variants tolerated)
/2025-kara-has-a-home	covered	/:year(\d{4})-:slug+-has-a-home	/adoption-successes/:year	medium	Year-prefixed success URL → year archive (suffix variants tolerated)
/2025-lady-has-a-home	covered	/:year(\d{4})-:slug+-has-a-home	/adoption-successes/:year	medium	Year-prefixed success URL → year archive (suffix variants tolerated)
/2025-leo-has-a-home	covered	/:year(\d{4})-:slug+-has-a-home	/adoption-successes/:year	medium	Year-prefixed success URL → year archive (suffix variants tolerated)
/2025-lilah-has-a-home	covered	/:year(\d{4})-:slug+-has-a-home	/adoption-successes/:year	medium	Year-prefixed success URL → year archive (suffix variants tolerated)
/2025-loki-has-a-home	covered	/:year(\d{4})-:slug+-has-a-home	/adoption-successes/:year	medium	Year-prefixed success URL → year archive (suffix variants tolerated)
/2025-maximus-has-a-home	covered	/:year(\d{4})-:slug+-has-a-home	/adoption-successes/:year	medium	Year-prefixed success URL → year archive (suffix variants tolerated)
/2025-merle-has-a-home	covered	/:year(\d{4})-:slug+-has-a-home	/adoption-successes/:year	medium	Year-prefixed success URL → year archive (suffix variants tolerated)
/2025-milan-has-a-home	covered	/:year(\d{4})-:slug+-has-a-home	/adoption-successes/:year	medium	Year-prefixed success URL → year archive (suffix variants tolerated)
/2025-misty-has-a-home	covered	/:year(\d{4})-:slug+-has-a-home	/adoption-successes/:year	medium	Year-prefixed success URL → year archive (suffix variants tolerated)
/2025-moose-has-a-home	covered	/:year(\d{4})-:slug+-has-a-home	/adoption-successes/:year	medium	Year-prefixed success URL → year archive (suffix variants tolerated)
/2025-odie-has-a-home	covered	/:year(\d{4})-:slug+-has-a-home	/adoption-successes/:year	medium	Year-prefixed success URL → year archive (suffix variants tolerated)
/2025-oliver-has-a-home	covered	/:year(\d{4})-:slug+-has-a-home	/adoption-successes/:year	medium	Year-prefixed success URL → year archive (suffix variants tolerated)
/2025-onyx-has-a-home	covered	/:year(\d{4})-:slug+-has-a-home	/adoption-successes/:year	medium	Year-prefixed success URL → year archive (suffix variants tolerated)
/2025-phantom-has-a-home	covered	/:year(\d{4})-:slug+-has-a-home	/adoption-successes/:year	medium	Year-prefixed success URL → year archive (suffix variants tolerated)
/2025-phoenix-has-a-home	covered	/:year(\d{4})-:slug+-has-a-home	/adoption-successes/:year	medium	Year-prefixed success URL → year archive (suffix variants tolerated)
/2025-roxxy-has-a-home	covered	/:year(\d{4})-:slug+-has-a-home	/adoption-successes/:year	medium	Year-prefixed success URL → year archive (suffix variants tolerated)
/2025-sammi-has-a-home	covered	/:year(\d{4})-:slug+-has-a-home	/adoption-successes/:year	medium	Year-prefixed success URL → year archive (suffix variants tolerated)
/2025-scooby-has-a-home	covered	/:year(\d{4})-:slug+-has-a-home	/adoption-successes/:year	medium	Year-prefixed success URL → year archive (suffix variants tolerated)
/2025-sheba-has-a-home	covered	/:year(\d{4})-:slug+-has-a-home	/adoption-successes/:year	medium	Year-prefixed success URL → year archive (suffix variants tolerated)
/2025-successes	covered	/2025-successes	/adoption-successes/2025	high	Legacy year archive
/2025-sven-has-a-home	covered	/:year(\d{4})-:slug+-has-a-home	/adoption-successes/:year	medium	Year-prefixed success URL → year archive (suffix variants tolerated)
/2025-tiny-tim-has-a-home	covered	/:year(\d{4})-:slug+-has-a-home	/adoption-successes/:year	medium	Year-prefixed success URL → year archive (suffix variants tolerated)
/2025-toby-has-a-home	covered	/:year(\d{4})-:slug+-has-a-home	/adoption-successes/:year	medium	Year-prefixed success URL → year archive (suffix variants tolerated)
/2025-tux-has-a-home	covered	/:year(\d{4})-:slug+-has-a-home	/adoption-successes/:year	medium	Year-prefixed success URL → year archive (suffix variants tolerated)
/2025-velma-has-a-home	covered	/:year(\d{4})-:slug+-has-a-home	/adoption-successes/:year	medium	Year-prefixed success URL → year archive (suffix variants tolerated)
/2025-winston-has-a-home	covered	/:year(\d{4})-:slug+-has-a-home	/adoption-successes/:year	medium	Year-prefixed success URL → year archive (suffix variants tolerated)
/2025-zelda-has-a-home	covered	/:year(\d{4})-:slug+-has-a-home	/adoption-successes/:year	medium	Year-prefixed success URL → year archive (suffix variants tolerated)
/2025-zena-has-a-home	covered	/:year(\d{4})-:slug+-has-a-home	/adoption-successes/:year	medium	Year-prefixed success URL → year archive (suffix variants tolerated)
/2026-chloe-has-a-home	covered	/:year(\d{4})-:slug+-has-a-home	/adoption-successes/:year	medium	Year-prefixed success URL → year archive (suffix variants tolerated)
/2026-successes	covered	/2026-successes	/adoption-successes/2026	high	Legacy year archive
/3927-2	orphan				
/4435-2	orphan				
/5355-2	orphan				
/6516-2	orphan				
/==========================================================REASON	orphan				
/Adoptable_Grea.html	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/Adoptable_Grex.html	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/Adoptables_CrossPost.html	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/Adoption_Infor.html	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/Adoption_Infox.html	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/Boswell.html	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/BusinessoftheMonth.html	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/BusinessoftheMonthMarch09.html	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/BusinessoftheMonth_April09.html	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/BusinessoftheMonth_July09.html	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/BusinessoftheMonth_May09.html	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/CHLOE	orphan				
/ContactUs.html	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/Contact_Us.html	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/Contact_Usx.html	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/DaneAntics01.html	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/DaneAntics01x.html	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/DaneAntics02.html	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/DaneAntics02x.html	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/DaycarePartners.html	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/Documents/2011 RMGDRI Photo Contest Entry Form.doc	covered	/Documents/:path*	/apply	low	Legacy .doc application files → /apply (Jotform now authoritative)
/Documents/RMGDRI Adoption_Foster application 2011.doc	covered	/Documents/:path*	/apply	low	Legacy .doc application files → /apply (Jotform now authoritative)
/Documents/RMGDRI Adoption_Foster application 2012.doc	covered	/Documents/:path*	/apply	low	Legacy .doc application files → /apply (Jotform now authoritative)
/Documents/RMGDRI Application for Adoption v1-1.doc	covered	/Documents/:path*	/apply	low	Legacy .doc application files → /apply (Jotform now authoritative)
/Documents/RMGDRI Rescue Code of Conduct.doc	covered	/Documents/:path*	/apply	low	Legacy .doc application files → /apply (Jotform now authoritative)
/Documents/RMGDRI Volunteer Application v1-0.doc	covered	/Documents/:path*	/apply	low	Legacy .doc application files → /apply (Jotform now authoritative)
/Documents/RMGDRIVolunteerApplication_v2-0.doc	covered	/Documents/:path*	/apply	low	Legacy .doc application files → /apply (Jotform now authoritative)
/Documents/RMGDRI_Foster_Application.doc	covered	/Documents/:path*	/apply	low	Legacy .doc application files → /apply (Jotform now authoritative)
/DogsRights.html	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/DogsRightsx.html	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/Events.html	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/Events/2008 events/responsible dog.pdf&	orphan				
/Events/2012 Picnic/HTML/img_0003.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/Events/2012 Picnic/HTML/img_0004 (2).htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/Events/2012 Picnic/HTML/img_0004.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/Events/2012 Picnic/HTML/img_0024.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/Events/2012 Picnic/HTML/img_0040.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/Events/2012 Picnic/HTML/img_0042.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/Events/2012 Picnic/HTML/img_0043.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/Events/2012 Picnic/HTML/img_0044.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/Events/2012 Picnic/HTML/img_0074.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/Events/2012 Picnic/HTML/img_0107.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/Events/2012 Picnic/HTML/img_0118.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/Events/2012 Picnic/HTML/img_0144.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/Events/2012 Picnic/HTML/img_0157.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/Events/2012 Picnic/HTML/img_0158.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/Events/2012 Picnic/HTML/img_0164.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/Events/2012 Picnic/HTML/img_0165.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/Events/2012 Picnic/HTML/img_0219.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/Events/2012 Picnic/HTML/index.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/Events/DaneWalk/Danewalk.html	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/Events/DaneWalk/html/2.5	orphan				
/Events/DaneWalk/html/danewalklogo.html	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/Events/DaneWalk/html/index.html	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/Events/DaneWalk/html/index2.html	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/Events/DaneWalk/html/loading.html	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/Events/DaneWalk/html/text/css	orphan				
/Eventsx.html	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/FosterDaneCosts.html	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/GD_Fact_Sheet.html	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/GD_Fact_Sheetx.html	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/GD_Thumbnail.html	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/GD_Thumbnailx.html	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/Great_Dane_Lin.html	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/Great_Dane_Lix.html	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/Great_Dane_Pic.html	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/Great_Dane_Pix.html	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/Great_Dane_Rescue_links	orphan				
/Great_Dane_Rescue_linksx.html	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/Hamlet.html	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/Hamletaward.html	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/HolidayGivingTree.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/Home.html	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/Home/polarpups_fan_jp60.jpe	orphan				
/Homex.html	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/HowCould_You.html	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/HowCould_Youx.html	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/Isis.html	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/Isisx.html	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/JPOMD01.html	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/JPOMD01x.html	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/JPOMD02.html	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/JPOMD02x.html	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/JPOMD03.html	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/JPOMD03x.html	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/KSDanes.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/Lacey.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/LemonadeStand.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/Manson.html	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/MissingPets	orphan				
/MissingPets/Great_Dane_Lix.html	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/MissingPets/Index.html	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/MissingPets/Needs_Listx.html	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/MissingPets/Organizationx.html	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/MissingPets/Our_Successesx.html	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/Myfoster.html	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/Needs_List.html	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/Needs_Listx.html	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/Newsletter Page 3.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/Newsletter Page 4.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/Organization.html	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/Organizationx.html	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/Our_Successes.html	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/Our_Successes10x.html	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/Our_Successes11x.html	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/Our_Successes12x.html	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/Our_Successes2x.html	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/Our_Successes3x.html	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/Our_Successes4x.html	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/Our_Successes4x_files/editdata.mso	orphan				
/Our_Successes5x.html	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/Our_Successes6x.html	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/Our_Successes7x.html	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/Our_Successes8x.html	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/Our_Successes9x.html	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/Our_Successesx.html	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/PYearSucc.html	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/PYearSuccx.html	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/PetInsusrance.html	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/Photos/2010 Picnic/RMGDRI_picnic_2010/HTML/_dsc5733.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/Photos/2010 Picnic/RMGDRI_picnic_2010/HTML/_dsc5734.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/Photos/2010 Picnic/RMGDRI_picnic_2010/HTML/_dsc5738.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/Photos/2010 Picnic/RMGDRI_picnic_2010/HTML/_dsc5744.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/Photos/2010 Picnic/RMGDRI_picnic_2010/HTML/_dsc5750.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/Photos/2010 Picnic/RMGDRI_picnic_2010/HTML/_dsc5758.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/Photos/2010 Picnic/RMGDRI_picnic_2010/HTML/_dsc5761.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/Photos/2010 Picnic/RMGDRI_picnic_2010/HTML/_dsc5765.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/Photos/2010 Picnic/RMGDRI_picnic_2010/HTML/_dsc5775.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/Photos/2010 Picnic/RMGDRI_picnic_2010/HTML/_dsc5779.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/Photos/2010 Picnic/RMGDRI_picnic_2010/HTML/_dsc5788.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/Photos/2010 Picnic/RMGDRI_picnic_2010/HTML/_dsc5789.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/Photos/2010 Picnic/RMGDRI_picnic_2010/HTML/_dsc5796.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/Photos/2010 Picnic/RMGDRI_picnic_2010/HTML/_dsc5803.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/Photos/2010 Picnic/RMGDRI_picnic_2010/HTML/_dsc5817.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/Photos/2010 Picnic/RMGDRI_picnic_2010/HTML/_dsc5822.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/Photos/2010 Picnic/RMGDRI_picnic_2010/HTML/_dsc5830.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/Photos/2010 Picnic/RMGDRI_picnic_2010/HTML/_dsc5834.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/Photos/2010 Picnic/RMGDRI_picnic_2010/HTML/_dsc5836.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/Photos/2010 Picnic/RMGDRI_picnic_2010/HTML/_dsc5855.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/Photos/2010 Picnic/RMGDRI_picnic_2010/HTML/_dsc5863.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/Photos/2010 Picnic/RMGDRI_picnic_2010/HTML/_dsc5868.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/Photos/2010 Picnic/RMGDRI_picnic_2010/HTML/_dsc5889.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/Photos/2010 Picnic/RMGDRI_picnic_2010/HTML/_dsc5891.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/Photos/2010 Picnic/RMGDRI_picnic_2010/HTML/_dsc5899.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/Photos/2010 Picnic/RMGDRI_picnic_2010/HTML/_dsc5908.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/Photos/2010 Picnic/RMGDRI_picnic_2010/HTML/_dsc5924.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/Photos/2010 Picnic/RMGDRI_picnic_2010/HTML/_dsc5928-2.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/Photos/2010 Picnic/RMGDRI_picnic_2010/HTML/_dsc5928.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/Photos/2010 Picnic/RMGDRI_picnic_2010/HTML/_dsc5931.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/Photos/2010 Picnic/RMGDRI_picnic_2010/HTML/_dsc5936.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/Photos/2010 Picnic/RMGDRI_picnic_2010/HTML/_dsc5941.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/Photos/2010 Picnic/RMGDRI_picnic_2010/HTML/_dsc5946.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/Photos/2010 Picnic/RMGDRI_picnic_2010/HTML/_dsc5951.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/Photos/2010 Picnic/RMGDRI_picnic_2010/HTML/_dsc5960-2.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/Photos/2010 Picnic/RMGDRI_picnic_2010/HTML/_dsc5962.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/Photos/2010 Picnic/RMGDRI_picnic_2010/HTML/_dsc5972.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/Photos/2010 Picnic/RMGDRI_picnic_2010/HTML/_dsc5974.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/Photos/2010 Picnic/RMGDRI_picnic_2010/HTML/_dsc5975.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/Photos/2010 Picnic/RMGDRI_picnic_2010/HTML/_dsc5979.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/Photos/2010 Picnic/RMGDRI_picnic_2010/HTML/index.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/Photos/2010 Picnic/RMGDRI_picnic_2010/HTML/l1060664.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/Photos/2010 Picnic/RMGDRI_picnic_2010/HTML/l1060666.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/Photos/2010 Picnic/RMGDRI_picnic_2010/HTML/l1060667.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/Photos/2010 Picnic/RMGDRI_picnic_2010/HTML/l1060670.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
