legacy_path	source	wayback_hits	pattern_class	year_extracted	proposed_action	proposed_destination	match_status	confidence	notes
/Photos/2010 Picnic/RMGDRI_picnic_2010/HTML/_dsc5931.htm	wayback	1	legacy_static_archive	2010	410		n_a	high	Pre-WP static HTML archive; content not migrated
/Photos/2010 Picnic/RMGDRI_picnic_2010/HTML/_dsc5936.htm	wayback	1	legacy_static_archive	2010	410		n_a	high	Pre-WP static HTML archive; content not migrated
/Photos/2010 Picnic/RMGDRI_picnic_2010/HTML/_dsc5941.htm	wayback	1	legacy_static_archive	2010	410		n_a	high	Pre-WP static HTML archive; content not migrated
/Photos/2010 Picnic/RMGDRI_picnic_2010/HTML/_dsc5946.htm	wayback	1	legacy_static_archive	2010	410		n_a	high	Pre-WP static HTML archive; content not migrated
/Photos/2010 Picnic/RMGDRI_picnic_2010/HTML/_dsc5951.htm	wayback	1	legacy_static_archive	2010	410		n_a	high	Pre-WP static HTML archive; content not migrated
/Photos/2010 Picnic/RMGDRI_picnic_2010/HTML/_dsc5960-2.htm	wayback	1	legacy_static_archive	2010	410		n_a	high	Pre-WP static HTML archive; content not migrated
/Photos/2010 Picnic/RMGDRI_picnic_2010/HTML/_dsc5962.htm	wayback	1	legacy_static_archive	2010	410		n_a	high	Pre-WP static HTML archive; content not migrated
/Photos/2010 Picnic/RMGDRI_picnic_2010/HTML/_dsc5972.htm	wayback	1	legacy_static_archive	2010	410		n_a	high	Pre-WP static HTML archive; content not migrated
/Photos/2010 Picnic/RMGDRI_picnic_2010/HTML/_dsc5974.htm	wayback	1	legacy_static_archive	2010	410		n_a	high	Pre-WP static HTML archive; content not migrated
/Photos/2010 Picnic/RMGDRI_picnic_2010/HTML/_dsc5975.htm	wayback	1	legacy_static_archive	2010	410		n_a	high	Pre-WP static HTML archive; content not migrated
/Photos/2010 Picnic/RMGDRI_picnic_2010/HTML/_dsc5979.htm	wayback	1	legacy_static_archive	2010	410		n_a	high	Pre-WP static HTML archive; content not migrated
/Photos/2010 Picnic/RMGDRI_picnic_2010/HTML/index.htm	wayback	1	legacy_static_archive	2010	410		n_a	high	Pre-WP static HTML archive; content not migrated
/Photos/2010 Picnic/RMGDRI_picnic_2010/HTML/l1060664.htm	wayback	1	legacy_static_archive	2010	410		n_a	high	Pre-WP static HTML archive; content not migrated
/Photos/2010 Picnic/RMGDRI_picnic_2010/HTML/l1060666.htm	wayback	1	legacy_static_archive	2010	410		n_a	high	Pre-WP static HTML archive; content not migrated
/Photos/2010 Picnic/RMGDRI_picnic_2010/HTML/l1060667.htm	wayback	1	legacy_static_archive	2010	410		n_a	high	Pre-WP static HTML archive; content not migrated
/Photos/2010 Picnic/RMGDRI_picnic_2010/HTML/l1060670.htm	wayback	1	legacy_static_archive	2010	410		n_a	high	Pre-WP static HTML archive; content not migrated
/Photos/2010 Picnic/RMGDRI_picnic_2010/HTML/l1060673.htm	wayback	1	legacy_static_archive	2010	410		n_a	high	Pre-WP static HTML archive; content not migrated
/Photos/2010 Picnic/RMGDRI_picnic_2010/HTML/l1060677.htm	wayback	1	legacy_static_archive	2010	410		n_a	high	Pre-WP static HTML archive; content not migrated
/Photos/2010 Picnic/RMGDRI_picnic_2010/HTML/l1060678.htm	wayback	1	legacy_static_archive	2010	410		n_a	high	Pre-WP static HTML archive; content not migrated
/Photos/2010 Picnic/RMGDRI_picnic_2010/HTML/l1060680.htm	wayback	1	legacy_static_archive	2010	410		n_a	high	Pre-WP static HTML archive; content not migrated
/Photos/2010 Picnic/RMGDRI_picnic_2010/HTML/l1060681.htm	wayback	1	legacy_static_archive	2010	410		n_a	high	Pre-WP static HTML archive; content not migrated
/Photos/2010 Picnic/RMGDRI_picnic_2010/HTML/l1060682.htm	wayback	1	legacy_static_archive	2010	410		n_a	high	Pre-WP static HTML archive; content not migrated
/Photos/2010 Picnic/RMGDRI_picnic_2010/HTML/l1060683.htm	wayback	1	legacy_static_archive	2010	410		n_a	high	Pre-WP static HTML archive; content not migrated
/Photos/2010 Picnic/RMGDRI_picnic_2010/HTML/vir_0192.htm	wayback	1	legacy_static_archive	2010	410		n_a	high	Pre-WP static HTML archive; content not migrated
/Photos/2010 Picnic/RMGDRI_picnic_2010/HTML/vir_0193.htm	wayback	1	legacy_static_archive	2010	410		n_a	high	Pre-WP static HTML archive; content not migrated
/Photos/2010 Picnic/RMGDRI_picnic_2010/HTML/vir_0194.htm	wayback	1	legacy_static_archive	2010	410		n_a	high	Pre-WP static HTML archive; content not migrated
/Photos/2010 Picnic/RMGDRI_picnic_2010/HTML/vir_0195.htm	wayback	1	legacy_static_archive	2010	410		n_a	high	Pre-WP static HTML archive; content not migrated
/Photos/2010 Picnic/RMGDRI_picnic_2010/HTML/vir_0197.htm	wayback	1	legacy_static_archive	2010	410		n_a	high	Pre-WP static HTML archive; content not migrated
/Photos/2010 Picnic/RMGDRI_picnic_2010/HTML/vir_0198.htm	wayback	1	legacy_static_archive	2010	410		n_a	high	Pre-WP static HTML archive; content not migrated
/Photos/2010 Picnic/RMGDRI_picnic_2010/HTML/vir_0199.htm	wayback	1	legacy_static_archive	2010	410		n_a	high	Pre-WP static HTML archive; content not migrated
/Photos/2010 Picnic/RMGDRI_picnic_2010/HTML/vir_0200.htm	wayback	1	legacy_static_archive	2010	410		n_a	high	Pre-WP static HTML archive; content not migrated
/Photos/2010 Picnic/RMGDRI_picnic_2010/HTML/vir_0201.htm	wayback	1	legacy_static_archive	2010	410		n_a	high	Pre-WP static HTML archive; content not migrated
/Photos/2010 Picnic/RMGDRI_picnic_2010/HTML/vir_0202.htm	wayback	1	legacy_static_archive	2010	410		n_a	high	Pre-WP static HTML archive; content not migrated
/Photos/2010 Picnic/RMGDRI_picnic_2010/HTML/vir_0203.htm	wayback	1	legacy_static_archive	2010	410		n_a	high	Pre-WP static HTML archive; content not migrated
/Photos/2010 Picnic/RMGDRI_picnic_2010/HTML/vir_0205.htm	wayback	1	legacy_static_archive	2010	410		n_a	high	Pre-WP static HTML archive; content not migrated
/Photos/2010 Picnic/RMGDRI_picnic_2010/HTML/vir_0206.htm	wayback	1	legacy_static_archive	2010	410		n_a	high	Pre-WP static HTML archive; content not migrated
/Photos/2010 Picnic/RMGDRI_picnic_2010/HTML/vir_0207.htm	wayback	1	legacy_static_archive	2010	410		n_a	high	Pre-WP static HTML archive; content not migrated
/Photos/2010 Picnic/RMGDRI_picnic_2010/HTML/vir_0208.htm	wayback	1	legacy_static_archive	2010	410		n_a	high	Pre-WP static HTML archive; content not migrated
/Photos/2010 Picnic/RMGDRI_picnic_2010/HTML/vir_0209.htm	wayback	1	legacy_static_archive	2010	410		n_a	high	Pre-WP static HTML archive; content not migrated
/Photos/2010 Picnic/RMGDRI_picnic_2010/HTML/vir_0210.htm	wayback	1	legacy_static_archive	2010	410		n_a	high	Pre-WP static HTML archive; content not migrated
/Photos/2010 Picnic/RMGDRI_picnic_2010/HTML/vir_0214.htm	wayback	1	legacy_static_archive	2010	410		n_a	high	Pre-WP static HTML archive; content not migrated
/Photos/2010 Picnic/RMGDRI_picnic_2010/HTML/vir_0220.htm	wayback	1	legacy_static_archive	2010	410		n_a	high	Pre-WP static HTML archive; content not migrated
/Photos/2010 Picnic/RMGDRI_picnic_2010/HTML/vir_0221.htm	wayback	1	legacy_static_archive	2010	410		n_a	high	Pre-WP static HTML archive; content not migrated
/Photos/2010 Picnic/RMGDRI_picnic_2010/HTML/vir_0223.htm	wayback	1	legacy_static_archive	2010	410		n_a	high	Pre-WP static HTML archive; content not migrated
/Photos/2010 Picnic/RMGDRI_picnic_2010/HTML/vir_0224.htm	wayback	1	legacy_static_archive	2010	410		n_a	high	Pre-WP static HTML archive; content not migrated
/Photos/2010 Picnic/RMGDRI_picnic_2010/HTML/vir_0225.htm	wayback	1	legacy_static_archive	2010	410		n_a	high	Pre-WP static HTML archive; content not migrated
/Photos/2010 Picnic/RMGDRI_picnic_2010/HTML/vir_0227.htm	wayback	1	legacy_static_archive	2010	410		n_a	high	Pre-WP static HTML archive; content not migrated
/Photos/2010 Picnic/RMGDRI_picnic_2010/HTML/vir_0228.htm	wayback	1	legacy_static_archive	2010	410		n_a	high	Pre-WP static HTML archive; content not migrated
/Photos/2010 Picnic/RMGDRI_picnic_2010/HTML/vir_0230.htm	wayback	1	legacy_static_archive	2010	410		n_a	high	Pre-WP static HTML archive; content not migrated
/Photos/2010 Picnic/RMGDRI_picnic_2010/HTML/vir_0231.htm	wayback	1	legacy_static_archive	2010	410		n_a	high	Pre-WP static HTML archive; content not migrated
/Photos/2010 Picnic/RMGDRI_picnic_2010/HTML/vir_0236.htm	wayback	1	legacy_static_archive	2010	410		n_a	high	Pre-WP static HTML archive; content not migrated
/Photos/2010 Picnic/RMGDRI_picnic_2010/HTML/vir_0237.htm	wayback	1	legacy_static_archive	2010	410		n_a	high	Pre-WP static HTML archive; content not migrated
/Photos/2010 Picnic/RMGDRI_picnic_2010/HTML/vir_0238.htm	wayback	1	legacy_static_archive	2010	410		n_a	high	Pre-WP static HTML archive; content not migrated
/Photos/2010 Picnic/RMGDRI_picnic_2010/HTML/vir_0239.htm	wayback	1	legacy_static_archive	2010	410		n_a	high	Pre-WP static HTML archive; content not migrated
/Photos/2010 Picnic/RMGDRI_picnic_2010/HTML/vir_0240.htm	wayback	1	legacy_static_archive	2010	410		n_a	high	Pre-WP static HTML archive; content not migrated
/Photos/2010 Picnic/RMGDRI_picnic_2010/HTML/vir_0241.htm	wayback	1	legacy_static_archive	2010	410		n_a	high	Pre-WP static HTML archive; content not migrated
/Photos/2010 Picnic/RMGDRI_picnic_2010/HTML/vir_0242.htm	wayback	1	legacy_static_archive	2010	410		n_a	high	Pre-WP static HTML archive; content not migrated
/Photos/2010 Picnic/RMGDRI_picnic_2010/HTML/vir_0244.htm	wayback	1	legacy_static_archive	2010	410		n_a	high	Pre-WP static HTML archive; content not migrated
/Photos/2010 Picnic/RMGDRI_picnic_2010/HTML/vir_0245.htm	wayback	1	legacy_static_archive	2010	410		n_a	high	Pre-WP static HTML archive; content not migrated
/Photos/2010 Picnic/RMGDRI_picnic_2010/HTML/vir_0247.htm	wayback	1	legacy_static_archive	2010	410		n_a	high	Pre-WP static HTML archive; content not migrated
/Photos/2010 Picnic/RMGDRI_picnic_2010/HTML/vir_0248.htm	wayback	1	legacy_static_archive	2010	410		n_a	high	Pre-WP static HTML archive; content not migrated
/Photos/2010 Picnic/RMGDRI_picnic_2010/HTML/vir_0249.htm	wayback	1	legacy_static_archive	2010	410		n_a	high	Pre-WP static HTML archive; content not migrated
/Photos/2010 Picnic/RMGDRI_picnic_2010/HTML/vir_0250.htm	wayback	1	legacy_static_archive	2010	410		n_a	high	Pre-WP static HTML archive; content not migrated
/Photos/2010 Picnic/RMGDRI_picnic_2010/HTML/vir_0251.htm	wayback	1	legacy_static_archive	2010	410		n_a	high	Pre-WP static HTML archive; content not migrated
/Photos/2010 Picnic/RMGDRI_picnic_2010/HTML/vir_0252.htm	wayback	1	legacy_static_archive	2010	410		n_a	high	Pre-WP static HTML archive; content not migrated
/Photos/2010 Picnic/RMGDRI_picnic_2010/HTML/vir_0253.htm	wayback	1	legacy_static_archive	2010	410		n_a	high	Pre-WP static HTML archive; content not migrated
/Photos/2010 Picnic/RMGDRI_picnic_2010/HTML/vir_0255.htm	wayback	1	legacy_static_archive	2010	410		n_a	high	Pre-WP static HTML archive; content not migrated
/Photos/2010 Picnic/RMGDRI_picnic_2010/HTML/vir_0256.htm	wayback	1	legacy_static_archive	2010	410		n_a	high	Pre-WP static HTML archive; content not migrated
/Photos/2010 Picnic/RMGDRI_picnic_2010/HTML/vir_0257.htm	wayback	1	legacy_static_archive	2010	410		n_a	high	Pre-WP static HTML archive; content not migrated
/Photos/2010 Picnic/RMGDRI_picnic_2010/HTML/vir_0258.htm	wayback	1	legacy_static_archive	2010	410		n_a	high	Pre-WP static HTML archive; content not migrated
/Photos/2010 Picnic/RMGDRI_picnic_2010/HTML/vir_0259.htm	wayback	1	legacy_static_archive	2010	410		n_a	high	Pre-WP static HTML archive; content not migrated
/Photos/2010 Picnic/RMGDRI_picnic_2010/HTML/vir_0260.htm	wayback	1	legacy_static_archive	2010	410		n_a	high	Pre-WP static HTML archive; content not migrated
/Photos/2010 Picnic/RMGDRI_picnic_2010/HTML/vir_0269.htm	wayback	1	legacy_static_archive	2010	410		n_a	high	Pre-WP static HTML archive; content not migrated
/Photos/2010 Picnic/RMGDRI_picnic_2010/HTML/vir_0272.htm	wayback	1	legacy_static_archive	2010	410		n_a	high	Pre-WP static HTML archive; content not migrated
/Photos/2010 Picnic/RMGDRI_picnic_2010/HTML/vir_0276.htm	wayback	1	legacy_static_archive	2010	410		n_a	high	Pre-WP static HTML archive; content not migrated
/Photos/2010 Picnic/RMGDRI_picnic_2010/HTML/vir_0278.htm	wayback	1	legacy_static_archive	2010	410		n_a	high	Pre-WP static HTML archive; content not migrated
/Photos/2010 Picnic/RMGDRI_picnic_2010/HTML/vir_0279.htm	wayback	1	legacy_static_archive	2010	410		n_a	high	Pre-WP static HTML archive; content not migrated
/Photos/2010 Picnic/RMGDRI_picnic_2010/HTML/vir_0280.htm	wayback	1	legacy_static_archive	2010	410		n_a	high	Pre-WP static HTML archive; content not migrated
/Photos/2010 Picnic/RMGDRI_picnic_2010/HTML/vir_0283.htm	wayback	1	legacy_static_archive	2010	410		n_a	high	Pre-WP static HTML archive; content not migrated
/Photos/2010 Picnic/RMGDRI_picnic_2010/HTML/vir_0285.htm	wayback	1	legacy_static_archive	2010	410		n_a	high	Pre-WP static HTML archive; content not migrated
/Photos/2010 Picnic/RMGDRI_picnic_2010/HTML/vir_0287.htm	wayback	1	legacy_static_archive	2010	410		n_a	high	Pre-WP static HTML archive; content not migrated
/Photos/2010 Picnic/RMGDRI_picnic_2010/HTML/vir_0289.htm	wayback	1	legacy_static_archive	2010	410		n_a	high	Pre-WP static HTML archive; content not migrated
/Photos/2010 Picnic/RMGDRI_picnic_2010/HTML/vir_0291.htm	wayback	1	legacy_static_archive	2010	410		n_a	high	Pre-WP static HTML archive; content not migrated
/Photos/2010 Picnic/RMGDRI_picnic_2010/HTML/vir_0293.htm	wayback	1	legacy_static_archive	2010	410		n_a	high	Pre-WP static HTML archive; content not migrated
/Photos/2010 Picnic/RMGDRI_picnic_2010/HTML/vir_0298.htm	wayback	1	legacy_static_archive	2010	410		n_a	high	Pre-WP static HTML archive; content not migrated
/Photos/2010 Picnic/RMGDRI_picnic_2010/HTML/vir_0302.htm	wayback	1	legacy_static_archive	2010	410		n_a	high	Pre-WP static HTML archive; content not migrated
/Photos/2010 Picnic/RMGDRI_picnic_2010/HTML/vir_0309.htm	wayback	1	legacy_static_archive	2010	410		n_a	high	Pre-WP static HTML archive; content not migrated
/Photos/2010 Picnic/RMGDRI_picnic_2010/HTML/vir_0311.htm	wayback	1	legacy_static_archive	2010	410		n_a	high	Pre-WP static HTML archive; content not migrated
/Photos/2010 Picnic/RMGDRI_picnic_2010/HTML/vir_0318.htm	wayback	1	legacy_static_archive	2010	410		n_a	high	Pre-WP static HTML archive; content not migrated
/Photos/2010 Picnic/RMGDRI_picnic_2010/HTML/vir_0324.htm	wayback	1	legacy_static_archive	2010	410		n_a	high	Pre-WP static HTML archive; content not migrated
/Photos/2010 Picnic/RMGDRI_picnic_2010/HTML/vir_0327.htm	wayback	1	legacy_static_archive	2010	410		n_a	high	Pre-WP static HTML archive; content not migrated
/Photos/2010 Picnic/RMGDRI_picnic_2010/HTML/vir_0329.htm	wayback	1	legacy_static_archive	2010	410		n_a	high	Pre-WP static HTML archive; content not migrated
/Photos/2010 Picnic/RMGDRI_picnic_2010/HTML/vir_0330.htm	wayback	1	legacy_static_archive	2010	410		n_a	high	Pre-WP static HTML archive; content not migrated
/Photos/2010 Picnic/RMGDRI_picnic_2010/HTML/vir_0341.htm	wayback	1	legacy_static_archive	2010	410		n_a	high	Pre-WP static HTML archive; content not migrated
/Photos/2010 http://www.kodakgallery.com/gallery/sharing/shareRedirectSwitchBoard.jsp	wayback	1	legacy_static_archive	2010	410		n_a	high	Pre-WP static HTML archive; content not migrated
/Photos/Proudofmydane/Makai_11weeks.bmp	wayback	1	legacy_static_archive		410		n_a	high	Pre-WP static HTML archive; content not migrated
/Proud/html/100_1413.htm	wayback	1	legacy_html_file		410		n_a	high	Pre-WP static HTML; content not migrated
/Proud/html/2004_0920image0132.htm	wayback	1	legacy_html_file	2004	410		n_a	high	Pre-WP static HTML; content not migrated
/Proud/html/b&r1.htm	wayback	1	legacy_html_file		410		n_a	high	Pre-WP static HTML; content not migrated
/Proud/html/b&r3.htm	wayback	1	legacy_html_file		410		n_a	high	Pre-WP static HTML; content not migrated
/Proud/html/b&r4.htm	wayback	1	legacy_html_file		410		n_a	high	Pre-WP static HTML; content not migrated
/Proud/html/baby and sheba.htm	wayback	1	legacy_html_file		410		n_a	high	Pre-WP static HTML; content not migrated
/Proud/html/bama & bully 9 weeks.htm	wayback	1	legacy_html_file		410		n_a	high	Pre-WP static HTML; content not migrated
/Proud/html/beausroughlife..htm	wayback	1	legacy_html_file		410		n_a	high	Pre-WP static HTML; content not migrated
/Proud/html/bellaandrigel2.htm	wayback	1	legacy_html_file		410		n_a	high	Pre-WP static HTML; content not migrated
/Proud/html/bellaandrigel3.htm	wayback	1	legacy_html_file		410		n_a	high	Pre-WP static HTML; content not migrated
/Proud/html/clyde.htm	wayback	1	legacy_html_file		410		n_a	high	Pre-WP static HTML; content not migrated
/Proud/html/danechair.htm	wayback	1	legacy_html_file		410		n_a	high	Pre-WP static HTML; content not migrated
/Proud/html/evie012.htm	wayback	1	legacy_html_file		410		n_a	high	Pre-WP static HTML; content not migrated
/Proud/html/evie013.htm	wayback	1	legacy_html_file		410		n_a	high	Pre-WP static HTML; content not migrated
/Proud/html/evie1.htm	wayback	1	legacy_html_file		410		n_a	high	Pre-WP static HTML; content not migrated
/Proud/html/evie2.htm	wayback	1	legacy_html_file		410		n_a	high	Pre-WP static HTML; content not migrated
/Proud/html/evie3.htm	wayback	1	legacy_html_file		410		n_a	high	Pre-WP static HTML; content not migrated
/Proud/html/evie5.htm	wayback	1	legacy_html_file		410		n_a	high	Pre-WP static HTML; content not migrated
/Proud/html/friend6.htm	wayback	1	legacy_html_file		410		n_a	high	Pre-WP static HTML; content not migrated
/Proud/html/friend7.htm	wayback	1	legacy_html_file		410		n_a	high	Pre-WP static HTML; content not migrated
/Proud/html/friends1.htm	wayback	1	legacy_html_file		410		n_a	high	Pre-WP static HTML; content not migrated
/Proud/html/friends2.htm	wayback	1	legacy_html_file		410		n_a	high	Pre-WP static HTML; content not migrated
/Proud/html/friends3.htm	wayback	1	legacy_html_file		410		n_a	high	Pre-WP static HTML; content not migrated
/Proud/html/friends4.htm	wayback	1	legacy_html_file		410		n_a	high	Pre-WP static HTML; content not migrated
/Proud/html/friends5.htm	wayback	1	legacy_html_file		410		n_a	high	Pre-WP static HTML; content not migrated
/Proud/html/friends6.htm	wayback	1	legacy_html_file		410		n_a	high	Pre-WP static HTML; content not migrated
/Proud/html/goim0010.htm	wayback	1	legacy_html_file		410		n_a	high	Pre-WP static HTML; content not migrated
/Proud/html/goim0017.htm	wayback	1	legacy_html_file		410		n_a	high	Pre-WP static HTML; content not migrated
/Proud/html/goofy clyde on his couch.htm	wayback	1	legacy_html_file		410		n_a	high	Pre-WP static HTML; content not migrated
/Proud/html/harley1.htm	wayback	1	legacy_html_file		410		n_a	high	Pre-WP static HTML; content not migrated
/Proud/html/haze.htm	wayback	1	legacy_html_file		410		n_a	high	Pre-WP static HTML; content not migrated
/Proud/html/imag0000.htm	wayback	1	legacy_html_file		410		n_a	high	Pre-WP static HTML; content not migrated
/Proud/html/imag0001.htm	wayback	1	legacy_html_file		410		n_a	high	Pre-WP static HTML; content not migrated
/Proud/html/imag0002.htm	wayback	1	legacy_html_file		410		n_a	high	Pre-WP static HTML; content not migrated
/Proud/html/imag0003.htm	wayback	1	legacy_html_file		410		n_a	high	Pre-WP static HTML; content not migrated
/Proud/html/imag0004.htm	wayback	1	legacy_html_file		410		n_a	high	Pre-WP static HTML; content not migrated
/Proud/html/imag0005.htm	wayback	1	legacy_html_file		410		n_a	high	Pre-WP static HTML; content not migrated
/Proud/html/imag0006.htm	wayback	1	legacy_html_file		410		n_a	high	Pre-WP static HTML; content not migrated
/Proud/html/imag0007.htm	wayback	1	legacy_html_file		410		n_a	high	Pre-WP static HTML; content not migrated
/Proud/html/imag0008.htm	wayback	1	legacy_html_file		410		n_a	high	Pre-WP static HTML; content not migrated
/Proud/html/imag0009.htm	wayback	1	legacy_html_file		410		n_a	high	Pre-WP static HTML; content not migrated
/Proud/html/imag0011.htm	wayback	1	legacy_html_file		410		n_a	high	Pre-WP static HTML; content not migrated
/Proud/html/imag0208.htm	wayback	1	legacy_html_file		410		n_a	high	Pre-WP static HTML; content not migrated
/Proud/html/imag0209.htm	wayback	1	legacy_html_file		410		n_a	high	Pre-WP static HTML; content not migrated
/Proud/html/imag1006.htm	wayback	1	legacy_html_file		410		n_a	high	Pre-WP static HTML; content not migrated
/Proud/html/imag1007.htm	wayback	1	legacy_html_file		410		n_a	high	Pre-WP static HTML; content not migrated
/Proud/html/imag1008.htm	wayback	1	legacy_html_file		410		n_a	high	Pre-WP static HTML; content not migrated
/Proud/html/imag2007.htm	wayback	1	legacy_html_file	2007	410		n_a	high	Pre-WP static HTML; content not migrated
/Proud/html/index.htm	wayback	1	legacy_html_file		410		n_a	high	Pre-WP static HTML; content not migrated
/Proud/html/joan and sammy on lap.htm	wayback	1	legacy_html_file		410		n_a	high	Pre-WP static HTML; content not migrated
/Proud/html/kayley.htm	wayback	1	legacy_html_file		410		n_a	high	Pre-WP static HTML; content not migrated
/Proud/html/leo.htm	wayback	1	legacy_html_file		410		n_a	high	Pre-WP static HTML; content not migrated
/Proud/html/linus.htm	wayback	1	legacy_html_file		410		n_a	high	Pre-WP static HTML; content not migrated
/Proud/html/luv u pop.htm	wayback	1	legacy_html_file		410		n_a	high	Pre-WP static HTML; content not migrated
/Proud/html/major1.htm	wayback	1	legacy_html_file		410		n_a	high	Pre-WP static HTML; content not migrated
/Proud/html/major2.htm	wayback	1	legacy_html_file		410		n_a	high	Pre-WP static HTML; content not migrated
/Proud/html/major3.htm	wayback	1	legacy_html_file		410		n_a	high	Pre-WP static HTML; content not migrated
/Proud/html/max.htm	wayback	1	legacy_html_file		410		n_a	high	Pre-WP static HTML; content not migrated
/Proud/html/mikey1.htm	wayback	1	legacy_html_file		410		n_a	high	Pre-WP static HTML; content not migrated
/Proud/html/mikey2.htm	wayback	1	legacy_html_file		410		n_a	high	Pre-WP static HTML; content not migrated
/Proud/html/mikey3.htm	wayback	1	legacy_html_file		410		n_a	high	Pre-WP static HTML; content not migrated
/Proud/html/morgan.htm	wayback	1	legacy_html_file		410		n_a	high	Pre-WP static HTML; content not migrated
/Proud/html/morgan16.htm	wayback	1	legacy_html_file		410		n_a	high	Pre-WP static HTML; content not migrated
/Proud/html/nosyneighbors..htm	wayback	1	legacy_html_file		410		n_a	high	Pre-WP static HTML; content not migrated
/Proud/html/oreo and christie.htm	wayback	1	legacy_html_file		410		n_a	high	Pre-WP static HTML; content not migrated
/Proud/html/pebbles.htm	wayback	1	legacy_html_file		410		n_a	high	Pre-WP static HTML; content not migrated
/Proud/html/queenie.htm	wayback	1	legacy_html_file		410		n_a	high	Pre-WP static HTML; content not migrated
/Proud/html/rainydaycara.htm	wayback	1	legacy_html_file		410		n_a	high	Pre-WP static HTML; content not migrated
/Proud/html/rainydaygwen.htm	wayback	1	legacy_html_file		410		n_a	high	Pre-WP static HTML; content not migrated
/Proud/html/riggerupdate.htm	wayback	1	legacy_html_file		410		n_a	high	Pre-WP static HTML; content not migrated
/Proud/html/riggerupdate2.htm	wayback	1	legacy_html_file		410		n_a	high	Pre-WP static HTML; content not migrated
/Proud/html/riggerupdate3.htm	wayback	1	legacy_html_file		410		n_a	high	Pre-WP static HTML; content not migrated
/Proud/html/smudge.htm	wayback	1	legacy_html_file		410		n_a	high	Pre-WP static HTML; content not migrated
/Proud/html/snikers.htm	wayback	1	legacy_html_file		410		n_a	high	Pre-WP static HTML; content not migrated
/Proud/html/sophie.htm	wayback	1	legacy_html_file		410		n_a	high	Pre-WP static HTML; content not migrated
/Proud/html/tankers7months1.htm	wayback	1	legacy_html_file		410		n_a	high	Pre-WP static HTML; content not migrated
/Proud/html/tankers7months3.htm	wayback	1	legacy_html_file		410		n_a	high	Pre-WP static HTML; content not migrated
/Proud/html/tawni.htm	wayback	1	legacy_html_file		410		n_a	high	Pre-WP static HTML; content not migrated
/Proud/html/thor.htm	wayback	1	legacy_html_file		410		n_a	high	Pre-WP static HTML; content not migrated
/Proud/html/tripother.htm	wayback	1	legacy_html_file		410		n_a	high	Pre-WP static HTML; content not migrated
/Proud/html/tripother2.htm	wayback	1	legacy_html_file		410		n_a	high	Pre-WP static HTML; content not migrated
/Proud/html/tripother3.htm	wayback	1	legacy_html_file		410		n_a	high	Pre-WP static HTML; content not migrated
/Proud/html/truffledaisylowre 6 .htm	wayback	1	legacy_html_file		410		n_a	high	Pre-WP static HTML; content not migrated
/Proud/html/vinny.htm	wayback	1	legacy_html_file		410		n_a	high	Pre-WP static HTML; content not migrated
/Proud/html/zander 001.htm	wayback	1	legacy_html_file		410		n_a	high	Pre-WP static HTML; content not migrated
/Proud/html/zander005.htm	wayback	1	legacy_html_file		410		n_a	high	Pre-WP static HTML; content not migrated
/PupMem.html	wayback	1	legacy_html_file		410		n_a	high	Pre-WP static HTML; content not migrated
/PupMemx.html	wayback	1	legacy_html_file		410		n_a	high	Pre-WP static HTML; content not migrated
/QuiltRaffle.html	wayback	1	legacy_html_file		410		n_a	high	Pre-WP static HTML; content not migrated
/RMGDRI	wayback	1	legacy_caps_path		410		n_a	medium	Caps path — pre-WP era
/RMGDRI Adoption Application.doc	wayback	1	legacy_caps_path		410		n_a	medium	Caps path — pre-WP era
/RMGDRI Application for Adoption v1-1.doc	wayback	1	legacy_caps_path		410		n_a	medium	Caps path — pre-WP era
/RMGDRI/index.php	wayback	143	wp_internal		410		n_a	high	WP admin/internal — gone
/RMGDRI_CalendarWinners.html	wayback	1	legacy_html_file		410		n_a	high	Pre-WP static HTML; content not migrated
/Ra.html	wayback	1	legacy_html_file		410		n_a	high	Pre-WP static HTML; content not migrated
/Ra1.html	wayback	1	legacy_html_file		410		n_a	high	Pre-WP static HTML; content not migrated
/Ra1x.html	wayback	1	legacy_html_file		410		n_a	high	Pre-WP static HTML; content not migrated
/Rax.html	wayback	1	legacy_html_file		410		n_a	high	Pre-WP static HTML; content not migrated
/Remembering01.html	wayback	1	legacy_html_file		410		n_a	high	Pre-WP static HTML; content not migrated
/Remembering01/Gracie Lou Hardy.htm	wayback	1	legacy_html_file		410		n_a	high	Pre-WP static HTML; content not migrated
/Remembering01x.html	wayback	1	legacy_html_file		410		n_a	high	Pre-WP static HTML; content not migrated
/Remembering02.html	wayback	1	legacy_html_file		410		n_a	high	Pre-WP static HTML; content not migrated
/Remembering02x.html	wayback	1	legacy_html_file		410		n_a	high	Pre-WP static HTML; content not migrated
/Remembering03.html	wayback	1	legacy_html_file		410		n_a	high	Pre-WP static HTML; content not migrated
/Remembering03x.html	wayback	1	legacy_html_file		410		n_a	high	Pre-WP static HTML; content not migrated
/Rolex.html	wayback	1	legacy_html_file		410		n_a	high	Pre-WP static HTML; content not migrated
/Sheena.html	wayback	1	legacy_html_file		410		n_a	high	Pre-WP static HTML; content not migrated
/Sheenax.html	wayback	1	legacy_html_file		410		n_a	high	Pre-WP static HTML; content not migrated
/Shilo.html	wayback	1	legacy_html_file		410		n_a	high	Pre-WP static HTML; content not migrated
